R.FileName	PG.ProteinGroups	PG.Genes	EG.IsDecoy	EG.Qvalue	PG.Qvalue	PG.Quantity	PEP.Quantity	FG.MS2Quantity	EG.ModifiedSequence	PEP.StrippedSequence	FG.Charge
File6	P00022	Gene_179	False	0.018489300868146465	0.011755621135900849	958562.0512209911	620599.2961589522	188100.27223999382	[Prot]PEPT179	PEPT179	3
File1	P00029	Gene_180	False	0.015537585542800037	0.0034287835034551573	3813281.6149589904	141404.56750434914	37476.68935319526	[Prot]PEPT180	PEPT180	4
File4	P00064	Gene_181	False	0.006240039840148115	0.010833405807685584	2550966.0269410247	1134238.292167969	17107.773862123257	[Prot]PEPT181	PEPT181	3
File3	P00019	Gene_182	False	0.01050444502448805	0.01846257242772799	3900711.717784051	1269564.6596377324	272236.56131681905	[Prot]PEPT182	PEPT182	4
File3	P00003	Gene_183	False	0.01895725793566748	0.014318502415189954	4057762.223668021	176406.3233734386	47913.38486083349	[Prot]PEPT183	PEPT183	2
File3	P00094	Gene_184	False	0.015209793294493106	0.00603508998871325	1300451.0862503352	776674.2342901442	54452.544276537454	[Prot]PEPT184	PEPT184	3
File8	P00008	Gene_185	False	0.014250864529816505	0.006932949579257168	20951097.20896916	924439.5268988335	1148189.836035969	[Prot]PEPT185	PEPT185	4
File1	P00027	Gene_186	False	0.011465162815934593	0.019258725953819777	12288393.65538924	770374.8409124081	49271.965739443054	[Prot]PEPT186	PEPT186	2
File4	P00057	Gene_187	False	0.0028258478176666846	0.0046377669718603	1722953.5013788694	397162.6600217382	1340120.2567418022	[Prot]PEPT187	PEPT187	3
File5	P00072	Gene_188	False	0.019269350440739012	0.0032242832852293814	3387817.0529096923	801532.5831630279	3612592.797777062	[Prot]PEPT188	PEPT188	4
File1	P00091	Gene_189	False	0.010641250950076299	0.005294018522195277	1270294.888909961	2463748.794911417	825489.8340826598	[Prot]PEPT189	PEPT189	2
File5	P00106	Gene_190	False	0.0032900513905751772	0.0010594832119529896	2504657.7243438354	706087.9793237739	691727.0108429813	[Prot]PEPT190	PEPT190	4
File8	P00119	Gene_191	False	0.011148718662151563	0.008732367900112349	23208972.844629202	838882.0488115273	889291.2170732209	[Prot]PEPT191	PEPT191	4
File3	P00056	Gene_192	False	0.018502530175125168	0.009309101840175872	34698418.8297428	11209979.71777481	751820.1477512448	[Prot]PEPT192	PEPT192	4
File6	P00087	Gene_193	False	0.0010374613863338023	0.00653668165289355	5362302.371242381	6315231.281496328	4732982.102062079	[Prot]PEPT193	PEPT193	3
File7	P00118	Gene_194	False	0.000514412875396677	0.015087340504665382	5269087.3868822055	930641.2825945185	18723.770591433586	[Prot]PEPT194	PEPT194	4
File1	P00046	Gene_195	False	0.009234663899241984	0.00595380422623706	1402721.6867032058	795739.6533701943	56800.61555844458	[Prot]PEPT195	PEPT195	3
File6	P00055	Gene_196	False	0.014496550264704014	0.016864814681160273	4714397.472409562	428832.8469018438	1238320.595130069	[Prot]PEPT196	PEPT196	3
File5	P00036	Gene_197	False	0.0064788146583124265	0.009125918410872095	926203.8640868932	843968.7384437099	306146.83088181517	[Prot]PEPT197	PEPT197	2
File3	P00031	Gene_198	False	0.010051651185891254	0.01961953350647965	1328923.6819652843	20389895.107522335	63318.11776318531	[Prot]PEPT198	PEPT198	2
File7	P00086	Gene_199	False	0.004617247938995994	0.019511751462670267	43312909.083848685	151782.72491699122	32327.885725532826	[Prot]PEPT199	PEPT199	3
File2	P00009	Gene_200	False	0.007720342106438523	0.011604418990172751	4766362.295132744	422333.2326643884	88015.87742848303	[Prot]PEPT200	PEPT200	4
File6	P00086	Gene_201	False	0.010606514139944187	0.01050901530857799	20342579.372409873	727056.5910805586	2973240.515248476	[Prot]PEPT201	PEPT201	3
File3	P00107	Gene_202	False	0.016167238003999905	0.004333612550317701	16314887.21217276	1729780.4979834012	159641.36336962468	[Prot]PEPT202	PEPT202	4
File5	P00103	Gene_203	False	0.016984639920235658	0.002965724505840879	15731960.222240675	1542014.6850486104	45161.34219859858	[Prot]PEPT203	PEPT203	4
File6	P00069	Gene_204	False	0.003992828075460777	0.002618551020378321	6673259.261739133	383207.57405929815	552187.0248592896	[Prot]PEPT204	PEPT204	2
File7	P00025	Gene_205	False	0.00012606939445277687	0.0022965031247500645	4751393.860476789	1245401.7314572108	137467.35324509908	[Prot]PEPT205	PEPT205	3
File1	P00011	Gene_206	False	0.002954161121757255	0.005527310194800341	18448757.987648405	735977.0786852491	572839.3916260996	[Prot]PEPT206	PEPT206	4
File6	P00040	Gene_207	False	0.0027354384163456834	0.008989626900003668	18048461.6305159	45203.137534244364	1328587.7999934142	[Prot]PEPT207	PEPT207	4
File7	P00069	Gene_208	False	0.017297303580787557	0.016837988041791138	992567.7909429205	376972.75630241795	212961.70403556924	[Prot]PEPT208	PEPT208	4
File6	P00011	Gene_209	False	0.014729469501794955	0.006389957768417001	6485887.281527408	1861451.83594869	60014.72477788494	[Prot]PEPT209	PEPT209	2
File5	P00111	Gene_210	False	0.012410023313061864	0.0120782484839081	2839522.6797696603	415781.2158772671	81279.20452739864	[Prot]PEPT210	PEPT210	3
File6	P00058	Gene_211	False	0.0060696973823739795	0.004050918619224639	37688310.209400296	1019277.1727597356	419572.1561856455	[Prot]PEPT211	PEPT211	4
File8	P00083	Gene_212	False	0.017513850624472152	0.003176784216109765	5696627.840591957	62107.937264390355	21222.35308467279	[Prot]PEPT212	PEPT212	3
File6	P00004	Gene_213	False	0.009100737683172684	0.007828497167542357	3499315.9949340224	2281688.790177091	85751.5267142338	[Prot]PEPT213	PEPT213	2
File8	P00116	Gene_214	False	0.011368997602539883	0.008140683860030995	4040381.009133118	842852.9254200408	537951.1384091093	[Prot]PEPT214	PEPT214	3
File6	P00001	Gene_215	False	0.015924253412876798	0.006149386432182222	4646883.256480904	366655.2743143218	1908709.8600493101	[Prot]PEPT215	PEPT215	3
File6	P00057	Gene_216	False	0.0027078790233342654	0.00587082545437198	11748005.85679729	6687046.322031294	146674.8952842967	[Prot]PEPT216	PEPT216	4
File2	P00081	Gene_217	False	0.006799147256878979	0.012952246971336416	2593054.1418773583	1279337.0060875358	7276.12726673137	[Prot]PEPT217	PEPT217	2
File8	P00072	Gene_218	False	0.014126307680724082	0.011584305692296223	31100254.410982475	1037104.0388119654	1295405.50018796	[Prot]PEPT218	PEPT218	2
File1	P00006	Gene_219	False	0.01607259753935738	0.016164776536790552	2479500.482603677	243281.01329247188	247315.91363879936	[Prot]PEPT219	PEPT219	3
File7	P00071	Gene_220	False	0.016418985324226292	0.0010163927115209948	6860016.094727597	96360.57417219286	3668252.190034265	[Prot]PEPT220	PEPT220	3
File3	P00097	Gene_221	False	0.006414169722944221	0.013090528500110905	9898149.51986952	71274.87672322374	29957.90823352409	[Prot]PEPT221	PEPT221	4
File7	P00051	Gene_222	False	0.008326543732996823	0.01658917822696265	4351406.462945057	454264.6865523177	419990.4897647801	[Prot]PEPT222	PEPT222	2
File1	P00091	Gene_223	False	0.01363873174868597	0.010029670793546632	217247.13786796277	43820919.46819148	165030.10852856794	[Prot]PEPT223	PEPT223	3
File7	P00011	Gene_224	False	0.004422572505771874	0.0128978466261014	5655403.563160579	437760.078028633	188260.93396301303	[Prot]PEPT224	PEPT224	4
File8	P00114	Gene_225	False	0.004194687079259729	0.0028132500222883606	20805758.07929848	2423633.874472213	1540496.3487348158	[Prot]PEPT225	PEPT225	2
File1	P00026	Gene_226	False	0.0016503430251497587	0.015003920117518143	9657278.221952263	230423.13324268995	77403.25760191257	[Prot]PEPT226	PEPT226	4
File5	P00059	Gene_227	False	0.006620010206018417	0.013418465445498285	3088709.5940552237	835456.1976010479	21059.99161519915	[Prot]PEPT227	PEPT227	3
File2	P00019	Gene_228	False	0.019653428008855577	0.0008371287741334998	2363957.691714879	76385.25461643659	499167.18969366926	[Prot]PEPT228	PEPT228	2
File5	P00070	Gene_229	False	0.017353885795574148	0.0091165290389341	5100968.916813599	191397.91809392438	145777.82583800954	[Prot]PEPT229	PEPT229	3
File2	P00072	Gene_230	False	0.007673318726610241	0.002708223347533654	43917574.85381705	444502.49375125486	849708.3954825307	[Prot]PEPT230	PEPT230	4
File4	P00037	Gene_231	False	0.010821215117839266	0.016782109918653455	19276587.301036593	5327503.247583728	3171542.64837984	[Prot]PEPT231	PEPT231	3
File3	P00007	Gene_232	False	0.012974566330103562	0.01991870627612289	2694191.917812128	292724.04669846845	184994.69345703124	[Prot]PEPT232	PEPT232	4
File8	P00069	Gene_233	False	0.001326706369774815	0.013637489227293386	1679848.5452040322	122851.14778818948	74676.01191239	[Prot]PEPT233	PEPT233	2
File7	P00095	Gene_234	False	0.002590176799388735	0.016458525095785506	2778837.2034402573	779619.9672961277	236553.43937140616	[Prot]PEPT234	PEPT234	2
File3	P00002	Gene_235	False	0.01778762052693245	0.005383880472582332	3847267.965594007	4812174.525596428	53762.475779895845	[Prot]PEPT235	PEPT235	3
File6	P00112	Gene_236	False	0.016145520005222853	0.0005827285142628136	3284744.106305578	10682608.506328113	107630.22067321328	[Prot]PEPT236	PEPT236	2
File6	P00028	Gene_237	False	0.009759160196094832	0.005846231847867116	3047415.145362149	775200.2659182909	1095200.9055869628	[Prot]PEPT237	PEPT237	3
File6	P00120	Gene_238	False	0.006860786039024875	0.008374230210818812	5962580.766234865	606246.4075862215	3387572.6776561053	[Prot]PEPT238	PEPT238	2
File1	P00075	Gene_239	False	0.0007976960769909392	0.0035878645677739998	8799084.493860653	10314042.312966889	316020.53497725975	[Prot]PEPT239	PEPT239	2
File1	P00043	Gene_240	False	0.01339950324759677	0.01885390377621034	3303524.819924933	362847.8291162995	364518.7103689808	[Prot]PEPT240	PEPT240	3
File3	P00023	Gene_241	False	0.002640912183214157	0.01797520261823901	2652404.3881400293	1070389.8569023374	1449306.1037504454	[Prot]PEPT241	PEPT241	2
File1	P00089	Gene_242	False	0.007814754733107075	0.012088885379467465	16205955.87030342	696523.5996165035	1965061.071927819	[Prot]PEPT242	PEPT242	3
File3	P00051	Gene_243	False	0.006235477275950044	0.009200950076569198	2381853.702718497	774579.4401710788	33960.284777735425	[Prot]PEPT243	PEPT243	4
File5	P00111	Gene_244	False	0.013885216542646198	0.0048753443730475896	3851566.316122186	54575.84722402764	435239.625075575	[Prot]PEPT244	PEPT244	2
File6	P00113	Gene_245	False	0.017118980578844728	0.0012563743835986442	31963790.10308189	292241.6846964635	69685.39659489956	[Prot]PEPT245	PEPT245	4
File2	P00093	Gene_246	False	0.0058771723459608615	0.011556307599976145	2095445.2924866315	238936.6327890143	1530356.5088716852	[Prot]PEPT246	PEPT246	4
File8	P00004	Gene_247	False	0.011035835436797273	0.010453050344845425	18015943.989477996	352588.2412288601	54208.349475433235	[Prot]PEPT247	PEPT247	3
File1	P00102	Gene_248	False	0.002133993217147796	0.014055374949594565	3926068.6937073935	965592.904451304	181124.28201373122	[Prot]PEPT248	PEPT248	3
File3	P00074	Gene_249	False	0.013021684750980683	0.019242354872180706	3381498.293053359	243949.80109543484	70181.04611156207	[Prot]PEPT249	PEPT249	2
File4	P00086	Gene_250	False	0.0017288580511293317	0.0007878604031601788	2310535.477168097	152447.076463214	507159.38449752517	[Prot]PEPT250	PEPT250	4
File1	P00085	Gene_251	False	0.008870311844169787	0.010095879033109743	1541891.4564109973	1186063.7398875847	278820.23546797637	[Prot]PEPT251	PEPT251	3
File5	P00001	Gene_252	False	0.0008082930502653629	0.006129963568325869	431231.4748092231	881954.6307527628	3918665.489317137	[Prot]PEPT252	PEPT252	4
File4	P00118	Gene_253	False	0.006790885729215759	0.00011231056089691771	15572171.63944703	474302.14252158283	1483542.1881100186	[Prot]PEPT253	PEPT253	3
File5	P00064	Gene_254	False	0.005087121032682904	0.0033404750079124913	1940473.7129006146	318755.1448122707	1788139.7474824425	[Prot]PEPT254	PEPT254	3
File6	P00028	Gene_255	False	0.0016783995914380356	0.00037506155082563277	1497603.4764768127	55230.30620121113	203855.28538683229	[Prot]PEPT255	PEPT255	3
File2	P00094	Gene_256	False	0.01616416704694603	0.014860158615753164	896481.1544374812	169526.179012491	1851885.6142970833	[Prot]PEPT256	PEPT256	2
File5	P00087	Gene_257	False	0.005130566459305632	0.013169652410343883	5057618.865876201	60126598.191785246	1856352.8414737543	[Prot]PEPT257	PEPT257	4
File2	P00066	Gene_258	False	0.017529978290234328	0.0010922323304405634	2137244.0150856622	369358.53942553495	157306.65877693208	[Prot]PEPT258	PEPT258	4
File2	P00079	Gene_259	False	0.00771921071194879	0.01981198155834489	21760569.352348793	307462.7272582592	101011.55661409833	[Prot]PEPT259	PEPT259	4
File1	P00015	Gene_260	False	0.018776840963582772	0.00239834164379261	10200069.69314965	621877.6419727235	275405.5004576743	[Prot]PEPT260	PEPT260	2
File4	P00116	Gene_261	False	0.016593983400391636	0.0011700555821804114	8380189.023177111	378536.8194409262	957495.4674710226	[Prot]PEPT261	PEPT261	2
File7	P00060	Gene_262	False	0.0022899258230817355	0.0036216286748108595	960270.5452406511	5227064.304701786	83231.58465512781	[Prot]PEPT262	PEPT262	3
File6	P00088	Gene_263	False	0.013121956318281176	0.012551703229982772	630478.1962141884	4618239.293068561	138623.92521700513	[Prot]PEPT263	PEPT263	4
File4	P00117	Gene_264	False	0.016322836957207893	0.004035826535991407	9166035.031337991	1786240.8981641964	177724.00445471625	[Prot]PEPT264	PEPT264	3
File7	P00101	Gene_265	False	0.002152908606148487	0.009396815867191375	4655664.465112591	9316069.156596715	252365.51018851454	[Prot]PEPT265	PEPT265	4
File6	P00078	Gene_266	False	0.018773317464266345	0.015629308384137394	4152464.2760494305	513356.39358311694	507313.153451234	[Prot]PEPT266	PEPT266	4
File1	P00048	Gene_267	False	0.0014757576724484856	0.01994431590221931	31518126.18228406	1801824.5415542203	324453.39870502683	[Prot]PEPT267	PEPT267	3
File5	P00040	Gene_268	False	0.00649711887000177	0.0057417764706930805	6204742.2781958785	656829.894682141	851927.6517968269	[Prot]PEPT268	PEPT268	4
File5	P00100	Gene_269	False	0.01527122378099896	0.01266939783752338	2546909.2970785457	204547.86034472572	124438.08197493805	[Prot]PEPT269	PEPT269	2
File2	P00109	Gene_270	False	0.009577371804385164	0.006512684138998928	1578894.761725393	3857439.116547394	1081758.6950753112	[Prot]PEPT270	PEPT270	3
File7	P00091	Gene_271	False	0.000922390051171953	0.006555380214107631	6902238.567451192	377963.8303536497	397092.2719637832	[Prot]PEPT271	PEPT271	2
File3	P00010	Gene_272	False	0.005370593716198249	0.010375643516060618	56228457.0641287	175022.31571304856	56653.2630851508	[Prot]PEPT272	PEPT272	3
File4	P00048	Gene_273	False	0.007923113417420444	0.015452252296845322	19761878.4156702	1614164.8104467567	2600924.683655742	[Prot]PEPT273	PEPT273	4
File1	P00079	Gene_274	False	0.019860216747144017	0.015388054278836326	1445159.7982335975	802792.9841624147	247672.2934471422	[Prot]PEPT274	PEPT274	3
File1	P00075	Gene_275	False	0.016845223446201266	0.017521665136700285	4467174.58949975	962116.9074436395	980515.3017694553	[Prot]PEPT275	PEPT275	2
File1	P00120	Gene_276	False	0.006246758511493547	0.015145404583896023	12988781.45124858	1588306.3055245827	274065.3196108418	[Prot]PEPT276	PEPT276	3
File2	P00003	Gene_277	False	0.01665056737503756	0.012853858294207437	2640844.1340133986	5016053.6775316065	321548.49695993843	[Prot]PEPT277	PEPT277	4
File4	P00017	Gene_278	False	0.016316280419760795	0.017206019431913744	9720298.359270966	233821.3141323397	425792.32803403004	[Prot]PEPT278	PEPT278	4
File1	P00083	Gene_279	False	0.003757151800388463	0.018065372267580725	1848874.975138035	801837.2342256331	109159.60036143081	[Prot]PEPT279	PEPT279	4
File7	P00021	Gene_280	False	0.0017713833632868382	0.01264053272068337	14976633.529805008	27052414.131153017	94682.41796620523	[Prot]PEPT280	PEPT280	2
File7	P00087	Gene_281	False	0.01839473626499286	0.015840126585159018	1872289.6416371723	337996.49657513294	48751.13879958976	[Prot]PEPT281	PEPT281	2
File1	P00007	Gene_282	False	0.018203175354992485	0.015439863900541284	4514908.582408934	10794269.090173837	483497.74550245766	[Prot]PEPT282	PEPT282	3
File2	P00076	Gene_283	False	0.012595403226045023	0.010877952514862423	24993825.809221935	4754116.335441649	252915.47409925883	[Prot]PEPT283	PEPT283	3
File1	P00053	Gene_284	False	0.004809923778588516	0.009314099318593573	1132622.2984986324	287796.5795627166	82337.52634305158	[Prot]PEPT284	PEPT284	2
File6	P00045	Gene_285	False	0.017478230630887784	0.017910057908913556	1029653.0514490937	2948812.2507727984	221729.75206608372	[Prot]PEPT285	PEPT285	2
File1	P00046	Gene_286	False	0.016759047795348182	0.012648411439748397	7542779.607023408	937122.3897027877	814200.6345443858	[Prot]PEPT286	PEPT286	2
File1	P00089	Gene_287	False	0.019612252663853195	0.01181983980894609	1113602.6984222864	541538.34749618	1324754.9586177706	[Prot]PEPT287	PEPT287	3
File8	P00012	Gene_288	False	0.010242991008664161	0.010690916257286924	21730619.03178418	2614675.8926925603	1606190.0206463635	[Prot]PEPT288	PEPT288	3
File3	P00100	Gene_289	False	0.008999887548018438	0.008088610599453929	6703054.076135669	61900.41585317871	328292.30034073914	[Prot]PEPT289	PEPT289	2
File6	P00017	Gene_290	False	0.00901036991511719	0.019625448287156795	4643002.144949556	6875734.708417464	837312.0377236466	[Prot]PEPT290	PEPT290	4
File5	P00034	Gene_291	False	0.01990679676900213	0.010315307104470038	2820016.800490999	6262702.388657412	18229.626140841578	[Prot]PEPT291	PEPT291	2
File1	P00016	Gene_292	False	0.008905343948628916	0.01642083394299207	13802000.22068662	369557.6237915283	3313270.1835500537	[Prot]PEPT292	PEPT292	2
File5	P00103	Gene_293	False	0.009917347345885239	0.0005857408616692217	32172878.729893923	406034.5522153894	122013.48136580795	[Prot]PEPT293	PEPT293	4
File8	P00071	Gene_294	False	0.01635040643626342	0.00770261277172352	58653.0175425979	1480907.462237082	50256.758292176724	[Prot]PEPT294	PEPT294	4
File3	P00109	Gene_295	False	0.010653347576116993	0.0026342322616582647	4203161.116474276	534481.3032955907	328029.9663389916	[Prot]PEPT295	PEPT295	2
File4	P00062	Gene_296	False	0.016796162316880137	0.0013321501372692834	726513.6202959949	792300.4112706456	7393.036923468599	[Prot]PEPT296	PEPT296	2
File5	P00115	Gene_297	False	0.01211667134156883	0.009139717043394138	39470308.000773296	3759138.219089618	137721.44379411792	[Prot]PEPT297	PEPT297	3
File4	P00002	Gene_298	False	0.0014069511578357697	0.019182543084847625	5557292.171788442	273166.9238423595	197266.85776622783	[Prot]PEPT298	PEPT298	3
File2	P00105	Gene_299	False	0.0074976391901936034	0.004913877328561354	1862017.5852858373	806907.9964425766	155464.09264305656	[Prot]PEPT299	PEPT299	3
File4	P00040	Gene_300	False	0.007285207708612709	0.005243314395843484	5364630.980514094	27840.30195836084	17519.261035331532	[Prot]PEPT300	PEPT300	4
